241220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.44568E-08,,3.15159E-09,,6.11496E-08,,,,,0.312504_5.84341e-19,7.32306e-09_3.69653e-13,,,0.355293,0.406573,,5.60404E-08,3.37564e-08_4.94554e-12,,,,,0.983981_0.997854,0.983159,,1.0_1.0,,,,1,1,1.0_1.0,,1,,1,,,1.0_1.0,,1,1,1,1,,1,1.0_1.0_0.999996,,1,,1,,,,1.0_1.0_1.0,1,1.0_1.0_1.0,1,,,1,1,1,1,1,,,,1,1,,,,1,1.0_1.0,,,1.0_1.0_1.0,,,0.994189,1.0_1.0,1.0_1.0,1,1,,,,,1,1,1,1,0.990542,,,1.0_1.0,,1,
,,7.48923E-08,,6.73111E-08,,,,,,7.48923E-08,,,,,4.63328e-16_8.67604e-19,5.60404E-08,7.48923E-08,0.0642667_0.531619,0.517448,,,,,1.0_1.0,,,,1.0_1.0,,1,0.988907,,1,0.996274,1,1.0_1.0,,1,,1.0_1.0,1,,,,,,0.993031,0.992583,1,1,,1.0_1.0,1,1.0_1.0,1,1,1.0_1.0_1.0,,,1,,,,,,1,,1,0.999975,,0.996318,,0.983159,,1,,0.992695_1.0_1.0,,1.0_1.0,,1,,,,,,1,1.0_1.0,0.987141,,,0.989102_1.0,,,,0.999129,1.0_1.0_1.0,1,
,6.11496E-08,8.44568E-08,,3.37564E-08,0.313717,0.668453_0.0335597,0.696637_0.7153,0.840466_0.585114,,8.44568E-08,6.11496E-08,,6.73111E-08,,,6.73111e-08_5.45467e-12,5.60404E-08,0.59766,,0.900196,,1,,,0.983159,,,1.0_1.0,1,,0.987141_0.993806,1,0.996182,1,1,,1.0_1.0_1.0,0.987589,1,1.0_1.0,,1.0_1.0,,,,1.0_1.0,,,1,,1.0_1.0_1.0,1,1.0_1.0,1.0_1.0,0.989949,1,,1,1.0_1.0,,0.991972_0.994375,,1,,,1,1.0_1.0,1,0.983159_0.991069,1,,,,1,1,,,1,,0.989623,1,,1,,,1.0_1.0,,,,1.0_1.0,1,,1,1,1,0.99271,,,1.0_1.0
,3.21717E-08,,,,,0.228183,0.546688,,6.11496E-08,,6.11496E-08,,3.55083E-08,6.11496E-08,1.5229E-08,,,,,,1,,1,,,,,1,1.0_1.0,,1,,,,0.986611,,0.947682,1,1,,1.0_1.0,,1,1,1.0_1.0,,,1.0_1.0,,,1,0.995706_0.994375,,,,,1,1.0_1.0,,,,,1,1.0_1.0,,,,,,0.990254,,,,,1,0.993031,1.0_1.0,,,,1.0_1.0,,1,1,,1,0.920958,,0.993182,,,,,,1.0_1.0,,,1,1
,7.48923E-08,,6.73111E-08,7.48923E-08,,0.282916,0.812437,0.394054,,,,,6.73111e-08_0.264431_0.258313,,6.73111E-08,3.96332E-08,,7.48923E-08,,0.922296_0.849847,1.0_1.0,,,1,,1.0_1.0,1,,1.0_1.0_1.0,1,1.0_1.0,1,,1.0_1.0,,0.987141,1.0_0.927373,1,,,,1,0.993597,1,,,,,,1.0_1.0_1.0,1,,,1.0_1.0,1,,,1.0_1.0,,,1.0_1.0,1,1,,1,,,,1,,,1,1.0_1.0,,0.983159,,0.992621,,,1.0_1.0,1,,1,1,,,,,1,1,1,,,1.0_1.0,1.0_1.0_1.0,1,,1.0_1.0,
,2.94159E-08,6.11496e-08_4.52453e-12,7.48923E-08,6.11496e-08_4.52453e-12,7.48923E-08,0.387177_0.423863,0.614276_0.535225_0.820403,0.76861,,,,6.73111e-08_4.52453e-12,0.0642667,,,,5.60404E-08,4.20851E-08,,,,,,1,,,,,1,1,1,,,,,,,1,1,,1,1,,,,1,1,1.0_1.0,,,1,,0.988205,1,1.0_1.0,,1,1,0.989277,,1.0_1.0,,,,,0.985411,,,,,1,1,1.0_1.0,,0.983159_0.996562_1.0_1.0,0.989277,1.0_1.0,0.990476,,,,1.0_1.0,1,1,1,1,1,0.919359,1.0_1.0,1.0_1.0,1,,,1,0.983981_0.997854,0.965039,,1,1
0.318734,3.55083E-08,,4.4867e-08_4.17046e-12,,3.37564E-08,,0.499372,0.76861_0.353727,,,7.48923E-08,,0.0535547,1.13845E-07,,,7.48923E-08,0.545781,0.936993,,1,1,,,1,,,,1,1,1,1,,1,0.990254,1.0_1.0,0.926753_1.0,1.0_1.0,0.98849,1.0_1.0_1.0,1.0_1.0,,,0.996274,,1,1,,1.0_1.0,,,1,1,,1.0_1.0,,,1,,0.988512_0.994375_1.0,,,,1,1,,1,1,1.0_1.0_1.0,,,1,1,1,1,,,,,1,1.0_1.0_1.0,,,1.0_1.0_1.0,1.0_1.0_1.0,1,,,1,,1,,,1.0_1.0,,1,1,1,
,,3.21717e-08_4.17046e-12,6.11496E-08,7.48923e-08_9.34429e-12,,0.738983,,,0.0642667,7.48923e-08_5.48219e-13,3.21717e-08_9.34429e-12,6.11496E-08,,7.48923E-08,,,6.11496E-08,6.11496E-08,,,,,,,1.0_1.0,1.0_1.0,,1,1,0.992874,1.0_1.0,1.0_1.0,1,1.0_1.0_1.0_1.0,,1,,,1,1,1,,1,,1,,0.993146_1.0,,0.983159,,,,,0.993845,,,1,,1.0_1.0,,1,1.0_1.0_1.0,,,0.988907,1.0_1.0_1.0,,1,1.0_1.0,1,,,,1,0.988907,0.989019_1.0,,,1.0_1.0,1,,1,1,1,1,1,,1,1.0_1.0,1,,,1,,,,0.993485,1,
,,8.44568E-08,,2.19418E-08,,0.620379,0.897345,,,6.73111e-08_4.94554e-12_1.79481e-45,,,0.41159,3.07312E-08,,,6.11496E-08,,0.922296,,1.0_0.989375,1.0_1.0,,0.983159,1.0_1.0,,1,0.983159_0.994375,,1.0_1.0,1,1,1,1,1,,1.0_1.0,,,1.0_1.0,,,1,0.983159,,,1,,,1,1,,1.0_1.0,,1,1.0_1.0,1.0_1.0,,1,1,1.0_1.0,,1,1,,,,1,,1.0_1.0_1.0,1,,1,,1,1,1,1.0_1.0,1,1.0_1.0_1.0,,1,,,0.983159,0.989623,,,,1.0_1.0_1.0,0.990282,1,1,1,0.994495,,,0.983159,
,,,,,0.338712,0.387177,,0.779208,,,5.60404E-08,,0.0535547,,6.11496e-08_4.52453e-12,9.48105E-09,2.82101e-08_2.07958e-12,,0.911921,0.920958,,1.0_1.0,,0.983159,,,1,1,1,,1.0_1.0,1,1,1,,,1,,1,,,,0.99271_0.994375,1.0_1.0_1.0,1,,,1,1,0.994189,1,1,1.0_1.0,,,1,1,0.989949,1,0.994189_0.995245_1.0,,,1,1.0_1.0,,1,1.0_1.0,,0.989277,1,1,1,,1.0_1.0,0.985411,,,,,,,0.986611_0.992221_1.0_1.0,1,,1,,1,0.989949,,,,1.0_1.0_1.0_1.0,0.996228_0.995584,,,,1.0_1.0,,1
